sample_id,seed,budget_fraction,selected_count,pressure_field_relative_l2,ratio_abs_error,true_cd,true_cl,predicted_cd,predicted_cl
1032,0,1.0,11271,0.012324319239046632,0.003925636076914291,0.09195627865800124,0.39553720553602667,0.08593922395764772,0.3635174740421996
1034,0,0.375,4227,0.046450386448254895,0.029291826588331293,0.09464518221341049,0.8124685429654684,0.08220517044171108,0.9427299894302535
1034,1,0.375,4227,0.09188706675199139,0.016864979738632352,0.09464518221341049,0.8124685429654684,0.04460611067891043,0.44773604941686673
1034,2,0.375,4227,0.047181712338912864,0.03918984036670861,0.09464518221341049,0.8124685429654684,0.06702286157004048,0.8670369088034683
1034,0,0.5,5636,0.054944640377280814,0.030730985132878766,0.09464518221341049,0.8124685429654684,0.0809086283612806,0.9434319006603129
1034,1,0.5,5636,0.05145554817332239,0.014998887433393754,0.09464518221341049,0.8124685429654684,0.10002767870298944,0.9855720444642428
1034,2,0.5,5636,0.059859627017401794,0.012181113063658933,0.09464518221341049,0.8124685429654684,0.11028890219465683,1.0573208698709622
1034,0,0.75,8453,0.06868440532111036,0.015353390327516953,0.09464518221341049,0.8124685429654684,0.10957638327210532,1.0834397287396118
1034,1,0.75,8453,0.10489189712062981,0.057162854446110994,0.09464518221341049,0.8124685429654684,0.039968675416419165,0.2301630520879558
1034,2,0.75,8453,0.047952581264718366,0.011058402637521586,0.09464518221341049,0.8124685429654684,0.10155309756633854,0.9632050028425305
1034,0,1.0,11271,0.0029301148712093895,0.000822667371346883,0.09464518221341049,0.8124685429654684,0.09497868586144438,0.8211303430805376
1035,0,0.375,4227,0.03523771408143945,0.0470740657117885,0.021370720154253786,0.34561836070324087,0.0031100148356081655,0.21071669350685282
1035,1,0.375,4227,0.027617268129179317,0.04793163049448953,0.021370720154253786,0.34561836070324087,0.00486183544120463,0.34973059250684535
1035,2,0.375,4227,0.10960440334595513,0.08475984370138574,0.021370720154253786,0.34561836070324087,0.013650119432034624,-0.5953846929101692
1035,0,0.5,5636,0.01891774930497253,0.04150352038329898,0.021370720154253786,0.34561836070324087,0.008755777463144862,0.43068750129015476
1035,1,0.5,5636,0.04704617471410296,0.010282329439593542,0.021370720154253786,0.34561836070324087,0.03391713545122244,0.47031608338718484
1035,2,0.5,5636,0.08739066343044428,0.10978758056017418,0.021370720154253786,0.34561836070324087,0.017706131501171472,-0.3692293454897265
1035,0,0.75,8453,0.01495358984418894,0.02860619296214397,0.021370720154253786,0.34561836070324087,0.014453151287582573,0.4349808678180511
1035,1,0.75,8453,0.012709199224525293,0.02142799439978931,0.021370720154253786,0.34561836070324087,0.017278282141616235,0.42762420366686843
1035,2,0.75,8453,0.021704733965397825,0.002962399015333468,0.021370720154253786,0.34561836070324087,0.016945452684426026,0.2615212998335891
1035,0,1.0,11271,0.0061993335414521145,0.005800750190010279,0.021370720154253786,0.34561836070324087,0.019263622062742836,0.3437934867773437
1036,0,0.375,4227,0.07305262784248301,1.1916488191359371,0.05160974572493875,0.271561812800706,0.041248196182491,-0.041182265716786716
1036,1,0.375,4227,0.036108582902348245,0.015602239543522384,0.05160974572493875,0.271561812800706,0.0479143680492313,0.2746664750295242
1036,2,0.375,4227,0.12915956200628675,0.24131789612712298,0.05160974572493875,0.271561812800706,0.031166213506377,-0.607883777456708
1036,0,0.5,5636,0.020327907743150644,0.05140928600993014,0.05160974572493875,0.271561812800706,0.042306179343721266,0.3051544259600732
1036,1,0.5,5636,0.06374349727472099,0.07313572593988324,0.05160974572493875,0.271561812800706,0.07019417229096232,0.6004010041392035
1036,2,0.5,5636,0.06459194277559868,0.612615290374813,0.05160974572493875,0.271561812800706,0.0218092544809825,0.027171116596189922
1036,0,0.75,8453,0.010845731437937087,0.027424521835576338,0.05160974572493875,0.271561812800706,0.05321259753635393,0.32721374989725627
1036,1,0.75,8453,0.03936476456010725,0.09758730931197071,0.05160974572493875,0.271561812800706,0.047638384581316945,0.16562085243493593
1036,2,0.75,8453,0.033969685367395454,0.014589699960236319,0.05160974572493875,0.271561812800706,0.03632236300250776,0.2070143656040947
1036,0,1.0,11271,0.004018284266287676,0.011293003346684344,0.05160974572493875,0.271561812800706,0.0513458913786829,0.2872419118825459
1039,0,0.375,4227,0.037584974495855974,0.1690521776146411,0.04458219041163132,0.15108597873278667,0.04029641949203749,0.319746619287898
1039,1,0.375,4227,0.04284630857230429,0.5874775557823448,0.04458219041163132,0.15108597873278667,0.043691963100384305,0.049506174493913306
1039,2,0.375,4227,0.0908042433784893,0.19616382043551736,0.04458219041163132,0.15108597873278667,0.07034127560916391,0.7111324011512479
1039,0,0.5,5636,0.04323095901598187,0.15929098040661782,0.04458219041163132,0.15108597873278667,0.04663883625558175,0.34346980265443133
1039,1,0.5,5636,0.04574692155148706,4.876386562316403,0.04458219041163132,0.15108597873278667,0.04223066823852163,-0.009218036773841113
1039,2,0.5,5636,0.06115344559579758,0.16907241877637907,0.04458219041163132,0.15108597873278667,0.05749805700271156,0.4563125669377258
1039,0,0.75,8453,0.027016727957279163,0.10770881678867603,0.04458219041163132,0.15108597873278667,0.04585045449254063,0.24470612357544444
1039,1,0.75,8453,0.03904863457416138,1.7986894530516473,0.04458219041163132,0.15108597873278667,0.044806195128921256,0.02139979256898918
1039,2,0.75,8453,0.06306082362567286,0.16452179377402526,0.04458219041163132,0.15108597873278667,0.0576424570977442,0.441513552590419
1039,0,1.0,11271,0.0022113791252210686,0.00191310129303085,0.04458219041163132,0.15108597873278667,0.04490794089381261,0.15318306703868928
1042,0,0.375,4227,0.12476784973235207,0.8712427009417832,0.04018958423879923,0.0502027049951845,0.05538274623982306,-0.783387269423129
1042,1,0.375,4227,0.10074155798928146,0.7128883763106816,0.04018958423879923,0.0502027049951845,0.05347445797326162,0.610036406248318
1042,2,0.375,4227,0.06697758651825884,0.7053934774803114,0.04018958423879923,0.0502027049951845,0.03716052294378552,0.39053561110433577
1042,0,0.5,5636,0.04446877677355302,1.1900837439993261,0.04018958423879923,0.0502027049951845,0.021020163801088676,-0.053961841713399565
1042,1,0.5,5636,0.10461920560426913,0.6968190509063782,0.04018958423879923,0.0502027049951845,0.0728971916164654,0.7027783844472746
1042,2,0.5,5636,0.076637285259139,0.7217581498762,0.04018958423879923,0.0502027049951845,0.03649906903853953,0.4632564629111124
1042,0,0.75,8453,0.08069839760455924,0.718276760747742,0.04018958423879923,0.0502027049951845,0.043456474094860406,0.5282214086512211
1042,1,0.75,8453,0.03022508263431164,2.399474304751922,0.04018958423879923,0.0502027049951845,0.04217666587532042,-0.026378087607873104
1042,2,0.75,8453,0.01340698943690045,0.7363616365040538,0.04018958423879923,0.0502027049951845,0.03425736356660607,0.022289797061186636
1042,0,1.0,11271,0.0012899525085237147,0.060634773048006796,0.04018958423879923,0.0502027049951845,0.04031147124654163,0.05448148290922731
1043,0,0.375,4227,0.0322806125937696,0.0360495793705584,0.10317554787055686,0.705125342408706,0.10431891717637436,0.9460085448968433
1043,1,0.375,4227,0.05858425335755889,0.024918624219208707,0.10317554787055686,0.705125342408706,0.11697803077443818,0.9635461956063923
1043,2,0.375,4227,0.03914998253834504,0.058778357558820854,0.10317554787055686,0.705125342408706,0.06577697226202209,0.7513596642554615
1043,0,0.5,5636,0.07119027540649829,0.031104256104935002,0.10317554787055686,0.705125342408706,0.12150096489157587,1.0545308855262578
1043,1,0.5,5636,0.057774481267300594,0.022936793804598746,0.10317554787055686,0.705125342408706,0.12167098060950592,0.9861044782852232
1043,2,0.5,5636,0.08093116841638406,0.02539962276536034,0.10317554787055686,0.705125342408706,0.05542628641152066,0.3227677161778096
1043,0,0.75,8453,0.057738610853926946,0.027478801753510848,0.10317554787055686,0.705125342408706,0.11237817216423603,0.9455981405991322
1043,1,0.75,8453,0.08505506771922146,0.01594616372797575,0.10317554787055686,0.705125342408706,0.054424325186978866,0.3353968516422169
1043,2,0.75,8453,0.05790725602477766,0.013618896632609734,0.10317554787055686,0.705125342408706,0.07919429899744124,0.49514640698620427
1043,0,1.0,11271,0.00533791316632746,0.0001732260669437824,0.10317554787055686,0.705125342408706,0.10154243582454364,0.6931436906742184
1044,0,0.375,4227,0.06825383847321136,0.027240395424945538,0.0629346452433808,0.5782681420623786,0.030558257491167622,0.3745224836690358
1044,1,0.375,4227,0.04587353863636862,0.024430699944140766,0.0629346452433808,0.5782681420623786,0.06537178400811078,0.4905446401267775
1044,2,0.375,4227,0.06951667098691855,0.029163765390462296,0.0629346452433808,0.5782681420623786,0.04385456236988506,0.5504580719934925
1044,0,0.5,5636,0.09593665115920384,0.27319126197608445,0.0629346452433808,0.5782681420623786,0.0340196556777291,0.08905103897541196
1044,1,0.5,5636,0.056701212791810826,0.057975462323481525,0.0629346452433808,0.5782681420623786,0.06633227256644735,0.3976553678651568
1044,2,0.5,5636,0.0661561730392175,0.02982526060727758,0.0629346452433808,0.5782681420623786,0.06747400428236018,0.854017868733364
1044,0,0.75,8453,0.03938401022496784,0.011616952507453635,0.0629346452433808,0.5782681420623786,0.06739010661738058,0.6931995498198522
1044,1,0.75,8453,0.009581378943645942,0.0042296666983261955,0.0629346452433808,0.5782681420623786,0.06447210034513506,0.5702334247926389
1044,2,0.75,8453,0.07234476256195778,0.027533616649678655,0.0629346452433808,0.5782681420623786,0.07288557547617541,0.8965085618369252
1044,0,1.0,11271,0.005554623605946238,0.0001624421228513251,0.0629346452433808,0.5782681420623786,0.06096350654980024,0.5609938778268231
1046,0,0.375,4227,0.05105254689257447,0.0824612837934644,0.04883723423540324,0.3863946771332227,0.012320841694405782,0.280460120594038
1046,1,0.375,4227,0.04821260949974202,0.059164165957317466,0.04883723423540324,0.3863946771332227,0.024395515575227896,0.3628776688195199
1046,2,0.375,4227,0.1161998370895992,0.18517263516410443,0.04883723423540324,0.3863946771332227,0.02240483047916357,-0.38116070202893626
1046,0,0.5,5636,0.04185895513659625,0.015464896253913937,0.04883723423540324,0.3863946771332227,0.02986128965965802,0.2691971757619295
1046,1,0.5,5636,0.0456185969663895,0.0443086630611549,0.04883723423540324,0.3863946771332227,0.03930471040633363,0.4788385137464954
1046,2,0.5,5636,0.04663877740730349,0.027717482061911713,0.04883723423540324,0.3863946771332227,0.03471595426873063,0.22526798177376767
1046,0,0.75,8453,0.051540800396217244,0.04945755500192178,0.04883723423540324,0.3863946771332227,0.03850932490401278,0.5005466071210656
1046,1,0.75,8453,0.02174568906777988,0.0015531158930197075,0.04883723423540324,0.3863946771332227,0.05507638097077681,0.43046847099683583
1046,2,0.75,8453,0.053432675611777336,0.12843541754140986,0.04883723423540324,0.3863946771332227,0.03868942211427835,0.15182591997515046
1046,0,1.0,11271,0.004114186989814328,0.0021310771890034053,0.04883723423540324,0.3863946771332227,0.05056257123412603,0.3934120894317768
1047,0,0.375,4227,0.08546812074167762,0.0007103250399670413,0.12037725239200199,0.658611575770458,0.07032601648759149,0.38328021524472583
1047,1,0.375,4227,0.04943505126635553,0.031768552948116535,0.12037725239200199,0.658611575770458,0.09290455720094522,0.6152386595481669
1047,2,0.375,4227,0.04635159890167977,0.02025996545675743,0.12037725239200199,0.658611575770458,0.14772407053091424,0.908991166102208
1047,0,0.5,5636,0.017080626407754804,0.014171272145092367,0.12037725239200199,0.658611575770458,0.12499235098312941,0.7413411970887972
1047,1,0.5,5636,0.030701055541679175,0.039911181570977006,0.12037725239200199,0.658611575770458,0.10383375501723299,0.7268060175077986
1047,2,0.5,5636,0.09844479555698374,0.03502434495202905,0.12037725239200199,0.658611575770458,0.1464747399384994,0.9913692765174954
1047,0,0.75,8453,0.04376428670875184,0.006572507828661506,0.12037725239200199,0.658611575770458,0.14063147485467256,0.7981274999333605
1047,1,0.75,8453,0.07067046879278889,0.04761274009241834,0.12037725239200199,0.658611575770458,0.08501874387703413,0.3690257644676214
1047,2,0.75,8453,0.07688334146022632,0.03462761926122407,0.12037725239200199,0.658611575770458,0.14095994244426324,0.9514892051187226
1047,0,1.0,11271,0.002123723642834236,0.001244991111226279,0.12037725239200199,0.658611575770458,0.12118264702321373,0.65853239424351
1049,0,0.375,4227,0.09930731261603842,0.01750953898142152,0.04836946995341108,0.3053193375197398,0.027657705184421167,0.19627501916158727
1049,1,0.375,4227,0.08679366354468637,0.4410234303647713,0.04836946995341108,0.3053193375197398,0.06681652151269894,-0.23643423519472706
1049,2,0.375,4227,0.05859204841383935,0.12836261433254756,0.04836946995341108,0.3053193375197398,0.015594944463914772,0.5187948950168852
1049,0,0.5,5636,0.08802426141417045,0.02342320847254195,0.04836946995341108,0.3053193375197398,0.024738882221636376,0.18325186462252446
1049,1,0.5,5636,0.13421649269012065,0.3189025707224014,0.04836946995341108,0.3053193375197398,0.10040460771581167,-0.62565178666878
1049,2,0.5,5636,0.05063508530568383,0.10039034358049909,0.04836946995341108,0.3053193375197398,0.02910117704983279,0.5014659214303723
1049,0,0.75,8453,0.07039279549484574,0.10229537776126994,0.04836946995341108,0.3053193375197398,0.025272250128096755,0.450267602307634
1049,1,0.75,8453,0.055948850333829105,1.1556485567663108,0.04836946995341108,0.3053193375197398,0.05252548369193554,0.039971568637037755
1049,2,0.75,8453,0.015771008532165266,0.0259823918202772,0.04836946995341108,0.3053193375197398,0.04286391447439265,0.2324444918607799
1049,0,1.0,11271,0.004655614126804463,0.0007298769970996433,0.04836946995341108,0.3053193375197398,0.04675026638386113,0.29374521897176226
1051,0,0.375,4227,0.06943492862991399,0.04510757703181558,0.027834250854550623,0.3090422757520929,0.031941914753929546,0.7104742432953907
1051,1,0.375,4227,0.08068180503954492,0.13828999223633226,0.027834250854550623,0.3090422757520929,0.00956124963612671,-0.19826813972172713
1051,2,0.375,4227,0.09229342266271262,0.04569317371884934,0.027834250854550623,0.3090422757520929,0.03958790484071661,0.8921622981953465
1051,0,0.5,5636,0.06425603587153048,0.03998094395292386,0.027834250854550623,0.3090422757520929,0.035179818305525454,0.702399261435851
1051,1,0.5,5636,0.029174574798158104,0.021971801184525963,0.027834250854550623,0.3090422757520929,0.031004180881431104,0.4553120363502881
1051,2,0.5,5636,0.09029511917893218,0.04702061221432863,0.027834250854550623,0.3090422757520929,0.035931986361936244,0.8347433997432879
1051,0,0.75,8453,0.0498494493231598,0.022695772396653227,0.027834250854550623,0.3090422757520929,0.037589734348576424,0.5579563373030039
1051,1,0.75,8453,0.0505117920904493,0.019385516818059362,0.027834250854550623,0.3090422757520929,0.039099782874484776,0.5531894090440186
1051,2,0.75,8453,0.07621444162751073,0.030701652401878374,0.027834250854550623,0.3090422757520929,0.045416514058631945,0.7650449130555446
1051,0,1.0,11271,0.001359731137918877,0.00038884883102341394,0.027834250854550623,0.3090422757520929,0.027420353224058495,0.30576689983904376
1052,0,0.375,4227,0.09692187604173143,0.4113187385232132,0.0531246560506356,0.13589449715046506,0.00850122911036985,-0.41686986915803065
1052,1,0.375,4227,0.10107158344360266,0.28322399322841757,0.0531246560506356,0.13589449715046506,0.08854121650930996,0.8220964289114195
1052,2,0.375,4227,0.08896878431474256,0.4616002204197426,0.0531246560506356,0.13589449715046506,0.023331644506157226,-0.3301282499744003
1052,0,0.5,5636,0.029757322969927585,0.05026552808528545,0.0531246560506356,0.13589449715046506,0.041825227447593476,0.12277696871077785
1052,1,0.5,5636,0.13073756734760714,0.27881181086274587,0.0531246560506356,0.13589449715046506,0.11951301254745542,1.0659961685380581
1052,2,0.5,5636,0.0937199236825364,0.46354244026797997,0.0531246560506356,0.13589449715046506,0.030082436317046574,-0.41426329945188406
1052,0,0.75,8453,0.07895855811893093,0.5198331030054069,0.0531246560506356,0.13589449715046506,0.03663872515143509,-0.28422521881943463
1052,1,0.75,8453,0.12029726311637409,0.2627434939586504,0.0531246560506356,0.13589449715046506,0.11474177542881861,0.8951456563357285
1052,2,0.75,8453,0.061638302777085235,0.6093668373604149,0.0531246560506356,0.13589449715046506,0.03243053850140676,-0.14846353551849087
1052,0,1.0,11271,0.002932837196086272,0.003862256495827332,0.0531246560506356,0.13589449715046506,0.05216833315415966,0.1321426548038182
1053,0,0.375,4227,0.04335110040407008,0.013207441176620052,0.11771063141082232,1.0298491945454333,0.09167372996760156,0.9068395083273507
1053,1,0.375,4227,0.08931634537898608,0.03639864449646052,0.11771063141082232,1.0298491945454333,0.04005661786351258,0.5142039259218029
1053,2,0.375,4227,0.06408409651823387,0.014015221506753175,0.11771063141082232,1.0298491945454333,0.10495999190258225,0.8179925142364213
1053,0,0.5,5636,0.050946371839643186,0.018624691843852362,0.11771063141082232,1.0298491945454333,0.07366860258992979,0.7699943697620331
1053,1,0.5,5636,0.07028714963826882,0.022622290680343285,0.11771063141082232,1.0298491945454333,0.05772848414276538,0.6296969725556377
1053,2,0.5,5636,0.02142846746870192,0.001946031850116381,0.11771063141082232,1.0298491945454333,0.12023374314645512,1.0343138399136087
1053,0,0.75,8453,0.02957539227844998,0.014819364201745414,0.11771063141082232,1.0298491945454333,0.09579493865511582,0.9629612428628008
1053,1,0.75,8453,0.03888393523836169,0.015235871768963044,0.11771063141082232,1.0298491945454333,0.09476407339020562,0.9566038295725989
1053,2,0.75,8453,0.08809190589974943,0.004399890174550461,0.11771063141082232,1.0298491945454333,0.07670745661719304,0.6462362058060408
1053,0,1.0,11271,0.00999940406924102,0.0007372220754302411,0.11771063141082232,1.0298491945454333,0.11721880057481544,1.0189738420022325
1055,0,0.375,4227,0.03301282703455687,0.1589924369278885,0.018123683468760043,0.07040310799495829,0.015997012299824778,0.16251365031179058
1055,1,0.375,4227,0.10125238226712106,0.3179362825309081,0.018123683468760043,0.07040310799495829,0.039373195652454326,-0.6507002358191224
1055,2,0.375,4227,0.041481009034301554,0.34544062577907586,0.018123683468760043,0.07040310799495829,0.016992982410653494,-0.19307288164158135
1055,0,0.5,5636,0.00992547601360744,0.06304308080971238,0.018123683468760043,0.07040310799495829,0.018734603212696713,0.058459698983881786
1055,1,0.5,5636,0.1076266111758213,0.3166771835585097,0.018123683468760043,0.07040310799495829,0.042116202500125884,-0.7108236298907279
1055,2,0.5,5636,0.04379073827867422,0.35248830694399447,0.018123683468760043,0.07040310799495829,0.018200609366308514,-0.191462450675168
1055,0,0.75,8453,0.007176050234685441,0.039087435899935574,0.018123683468760043,0.07040310799495829,0.01816055890892135,0.061246728863095914
1055,1,0.75,8453,0.020687266372159212,1.6257147595041306,0.018123683468760043,0.07040310799495829,0.01976443399517482,0.010495455548282687
1055,2,0.75,8453,0.014610104158979287,0.4790765906281361,0.018123683468760043,0.07040310799495829,0.013034627024171647,0.017697973929952485
1055,0,1.0,11271,0.0017769818452648032,0.008676081560826693,0.018123683468760043,0.07040310799495829,0.018273156316892553,0.07345955891953397
1059,0,0.375,4227,0.040956251173983174,1.1382388210162158,0.03151496018136329,0.024676433623413232,0.02415418206593184,0.17390995766854167
1059,1,0.375,4227,0.06561370255917576,1.2012435519667566,0.03151496018136329,0.024676433623413232,0.02731986699948889,0.3600201108071788
1059,2,0.375,4227,0.06819652264499006,1.1677236181745354,0.03151496018136329,0.024676433623413232,0.041067976819645545,0.3753783815656356
1059,0,0.5,5636,0.0562631148660833,1.2123991463161878,0.03151496018136329,0.024676433623413232,0.017597034098099616,0.2718583552512029
1059,1,0.5,5636,0.06675820103011597,1.236975105034196,0.03151496018136329,0.024676433623413232,0.014375717479589958,0.3580259293211334
1059,2,0.5,5636,0.03392197728235337,1.7141014578228837,0.03151496018136329,0.024676433623413232,0.033975105545176146,-0.07775092947856195
1059,0,0.75,8453,0.04588548582982129,1.1084602658232097,0.03151496018136329,0.024676433623413232,0.034448683697005475,0.20424011815000132
1059,1,0.75,8453,0.030012768145349793,1.0222046761294077,0.03151496018136329,0.024676433623413232,0.038585846040168965,0.1513626562056585
1059,2,0.75,8453,0.02947251993895286,1.717711806391104,0.03151496018136329,0.024676433623413232,0.03480193159383496,-0.07899046183516753
1059,0,1.0,11271,0.003292723926035284,0.32309162812915226,0.03151496018136329,0.024676433623413232,0.03157463378531148,0.019731439697430204
1060,0,0.375,4227,0.04854653083505385,0.030201408915673682,0.01818586987767913,0.3748979637383253,0.002040237078920372,0.11144303755322833
1060,1,0.375,4227,0.03558160222906273,0.0613369098094187,0.01818586987767913,0.3748979637383253,-0.0038832951633412873,0.3027188724127921
1060,2,0.375,4227,0.0798056837915946,0.03301721176590518,0.01818586987767913,0.3748979637383253,-0.0039605374143060375,-0.2556564267861053
1060,0,0.5,5636,0.03359177387683663,0.026884808957171817,0.01818586987767913,0.3748979637383253,0.013318995418499157,0.615934556135828
1060,1,0.5,5636,0.024885299301764956,0.027023213772531515,0.01818586987767913,0.3748979637383253,0.005679566551084941,0.26434246276682516
1060,2,0.5,5636,0.04971034862002624,0.03760371083093869,0.01818586987767913,0.3748979637383253,0.0008066531814653631,0.0739699891223288
1060,0,0.75,8453,0.01238347871881484,0.011864644423363963,0.01818586987767913,0.3748979637383253,0.016144918653796116,0.4405858299295546
1060,1,0.75,8453,0.07126049863369922,0.08997697280836689,0.01818586987767913,0.3748979637383253,0.008945213704444644,-0.2157130237120032
1060,2,0.75,8453,0.01603273776216281,0.010545914745673825,0.01818586987767913,0.3748979637383253,0.013744295200743837,0.3620450933611491
1060,0,1.0,11271,0.002984819230062348,0.0028632358996797946,0.01818586987767913,0.3748979637383253,0.0168282970691831,0.36867279857193525
1062,0,0.375,4227,0.040706143709991496,0.022018188305849035,0.0811267351538277,0.41429571882806937,0.1070165408094671,0.6157445054859321
1062,1,0.375,4227,0.04017143791250659,0.028148265303685804,0.0811267351538277,0.41429571882806937,0.0628036723119647,0.37456678289013756
1062,2,0.375,4227,0.07291993031139209,0.02445856983156114,0.0811267351538277,0.41429571882806937,0.03778018032289645,0.17151214700470901
1062,0,0.5,5636,0.023505192565593695,0.01431450795870931,0.0811267351538277,0.41429571882806937,0.0862843333790893,0.47538551660848855
1062,1,0.5,5636,0.036708966367773405,0.06195239519478024,0.0811267351538277,0.41429571882806937,0.07461741729199932,0.5574036773100883
1062,2,0.5,5636,0.07222308539068448,0.0986354465249083,0.0811267351538277,0.41429571882806937,0.03778017155223184,0.12830590867727876
1062,0,0.75,8453,0.078351668882527,0.03534890172147573,0.0811267351538277,0.41429571882806937,0.12566386514276254,0.7831011307253495
1062,1,0.75,8453,0.027864582597805786,0.021258923587948203,0.0811267351538277,0.41429571882806937,0.09242702471925411,0.5294872175991977
1062,2,0.75,8453,0.064180517704607,0.0489729899581231,0.0811267351538277,0.41429571882806937,0.09243602241325069,0.6294783516676118
1062,0,1.0,11271,0.011669365921028761,0.009939907245512719,0.0811267351538277,0.41429571882806937,0.08563374371221376,0.46069736695273844
1065,0,0.375,4227,0.10209916669756705,0.8116084559212597,0.07851989669161588,0.4516052138440471,0.01904889308541218,-0.029869371195310985
1065,1,0.375,4227,0.06734908473739379,0.04570825033811768,0.07851989669161588,0.4516052138440471,0.08644058377316195,0.6744729390733805
1065,2,0.375,4227,0.10003523327889896,0.9248541165728201,0.07851989669161588,0.4516052138440471,0.019451414367723546,-0.02590117911345632
1065,0,0.5,5636,0.05496301434095541,0.04887870961204917,0.07851989669161588,0.4516052138440471,0.098385839259663,0.7871513468324206
1065,1,0.5,5636,0.07891849429155108,0.25142767235089414,0.07851989669161588,0.4516052138440471,0.039760141265255955,0.09348813581636307
1065,2,0.5,5636,0.07413973122738143,0.058644506738029845,0.07851989669161588,0.4516052138440471,0.03906105121035218,0.16799516227847194
1065,0,0.75,8453,0.06652286470135932,0.03467415652771713,0.07851989669161588,0.4516052138440471,0.10449222745204144,0.7506933504449672
1065,1,0.75,8453,0.04534001698875403,0.007107418267264798,0.07851989669161588,0.4516052138440471,0.05732574554702252,0.31675906514191093
1065,2,0.75,8453,0.040002218093186596,0.029118001740255306,0.07851989669161588,0.4516052138440471,0.08643005062802378,0.597096963186914
1065,0,1.0,11271,0.0030697040409131886,0.0015265091564215238,0.07851989669161588,0.4516052138440471,0.07810075213364816,0.45317322997034987
1066,0,0.375,4227,0.09640236612634659,0.07772353745812076,0.029669221534058234,0.19191640293619378,0.06048345823688315,0.7868179530701768
1066,1,0.375,4227,0.04035197567086913,0.08053969061028697,0.029669221534058234,0.19191640293619378,0.011434265387159134,0.15440272592380888
1066,2,0.375,4227,0.027761867634307026,0.058530721181956,0.029669221534058234,0.19191640293619378,0.03127537624336218,0.3255688525460061
1066,0,0.5,5636,0.03540658898429943,0.058473081253821654,0.029669221534058234,0.19191640293619378,0.03338738287729911,0.3473459003886522
1066,1,0.5,5636,0.08173050071637543,0.09083838127404484,0.029669221534058234,0.19191640293619378,0.04595537092225071,0.7207993116185037
1066,2,0.5,5636,0.030737607196475496,0.12299858242044429,0.029669221534058234,0.19191640293619378,0.018208671317300418,0.06559482950765735
1066,0,0.75,8453,0.046698331192972065,0.04947960654890847,0.029669221534058234,0.19191640293619378,0.04434395568196518,0.4218617517605308
1066,1,0.75,8453,0.07858904086340378,0.07429624723728366,0.029669221534058234,0.19191640293619378,0.05383935771978215,0.6704922179959117
1066,2,0.75,8453,0.06888924488137639,0.06987081516702616,0.029669221534058234,0.19191640293619378,0.05003143587810111,0.5905247434037376
1066,0,1.0,11271,0.0022512322799645066,0.009479961420535754,0.029669221534058234,0.19191640293619378,0.030257903071348097,0.18441567124567582
1068,0,0.375,4227,0.061512608935486726,0.13109572321755977,0.031978840267057586,0.18389925193384724,0.026856344489777324,0.6275208123183259
1068,1,0.375,4227,0.04089368410991127,0.11731595618013876,0.031978840267057586,0.18389925193384724,0.026636748161486173,0.4708027208986873
1068,2,0.375,4227,0.04458236010948129,0.4654058221866446,0.031978840267057586,0.18389925193384724,0.022153090440432736,0.03465215434914709
1068,0,0.5,5636,0.056335045374741335,0.12730224077686317,0.031978840267057586,0.18389925193384724,0.02510361854006916,0.5388081101690011
1068,1,0.5,5636,0.023159192448167665,0.07483820107146542,0.031978840267057586,0.18389925193384724,0.031604125759294915,0.31905615305705776
1068,2,0.5,5636,0.063925080705099,0.11264932519290385,0.031978840267057586,0.18389925193384724,0.035310730835245385,0.5765588291866076
1068,0,0.75,8453,0.040862913720294665,0.1101085927393884,0.031978840267057586,0.18389925193384724,0.026468287981894354,0.4149631798216886
1068,1,0.75,8453,0.0333404061897403,0.07435562590747252,0.031978840267057586,0.18389925193384724,0.03253945006022924,0.32690600542338255
1068,2,0.75,8453,0.03759439293038811,0.08319624919135521,0.031978840267057586,0.18389925193384724,0.03272858716607316,0.3608562971884694
1068,0,1.0,11271,0.00144778149442946,0.003553214731105925,0.031978840267057586,0.18389925193384724,0.031633421553072354,0.18570748685679062
1070,0,0.375,4227,0.05084431379698735,0.02426402630720917,0.12546244527133504,0.7398820776806122,0.10561938895402219,0.7268714161500742
1070,1,0.375,4227,0.03630625149867782,0.050149076168108445,0.12546244527133504,0.7398820776806122,0.08410910862261652,0.704302859216323
1070,2,0.375,4227,0.13702163534716844,0.43836984946475954,0.12546244527133504,0.7398820776806122,0.007376694154294061,-0.0274431624787025
1070,0,0.5,5636,0.06417255821921501,0.029746249562686178,0.12546244527133504,0.7398820776806122,0.08737594652072285,0.6248967329388292
1070,1,0.5,5636,0.03127202856225483,0.02665646607658953,0.12546244527133504,0.7398820776806122,0.08979786361290121,0.6283332059856767
1070,2,0.5,5636,0.11518736521008738,0.48858898931379646,0.12546244527133504,0.7398820776806122,0.05168155523351193,0.0785243201181689
1070,0,0.75,8453,0.012877907967321434,0.009244956979466284,0.12546244527133504,0.7398820776806122,0.12388138642758441,0.7726847552944488
1070,1,0.75,8453,0.02690788066140882,0.012439448668583375,0.12546244527133504,0.7398820776806122,0.11858748190391563,0.754702549523868
1070,2,0.75,8453,0.05293651838956927,0.00852863836891693,0.12546244527133504,0.7398820776806122,0.09966232711767876,0.5595878944247122
1070,0,1.0,11271,0.011419921227462894,0.005458794783759158,0.12546244527133504,0.7398820776806122,0.1230754185102912,0.7499473802784284
